open_time,open,high,low,close,volume,amount,close_time
1722441600000,180.0700000000000000000000000000,180.3400000000000000000000000000,179.4900000000000000000000000000,180.2300000000000000000000000000,2003.03000000,360707.420000000000000000,1722441900000
1722441900000,180.2300000000000000000000000000,180.6900000000000000000000000000,179.9300000000000000000000000000,180.6500000000000000000000000000,428.99000000,77348.160000000000000000,1722442200000
1722442200000,180.6500000000000000000000000000,181.0000000000000000000000000000,180.6500000000000000000000000000,181.0000000000000000000000000000,345.53000000,62506.070000000000000000,1722442500000
1722442500000,181.0000000000000000000000000000,181.4800000000000000000000000000,181.0000000000000000000000000000,181.3000000000000000000000000000,724.37000000,131223.980000000000000000,1722442800000
1722442800000,181.3000000000000000000000000000,182.0000000000000000000000000000,181.3000000000000000000000000000,181.5500000000000000000000000000,576.86000000,104811.190000000000000000,1722443100000
1722443100000,181.5500000000000000000000000000,181.5900000000000000000000000000,180.9000000000000000000000000000,180.9000000000000000000000000000,587.16000000,106455.930000000000000000,1722443400000
1722443400000,180.9000000000000000000000000000,181.1000000000000000000000000000,180.3600000000000000000000000000,180.5300000000000000000000000000,695.53000000,125723.110000000000000000,1722443700000
1722443700000,180.5300000000000000000000000000,180.5300000000000000000000000000,179.7500000000000000000000000000,179.9700000000000000000000000000,991.58000000,178538.540000000000000000,1722444000000
1722444000000,179.9700000000000000000000000000,180.3900000000000000000000000000,179.7900000000000000000000000000,180.1000000000000000000000000000,1328.23000000,238919.680000000000000000,1722444300000
1722444300000,180.1000000000000000000000000000,180.3600000000000000000000000000,179.5500000000000000000000000000,180.2700000000000000000000000000,634.79000000,114168.300000000000000000,1722444600000
1722444600000,180.2700000000000000000000000000,180.4300000000000000000000000000,179.9800000000000000000000000000,180.2300000000000000000000000000,858.91000000,154756.860000000000000000,1722444900000
1722444900000,180.2300000000000000000000000000,180.4400000000000000000000000000,180.1300000000000000000000000000,180.1800000000000000000000000000,336.34000000,60641.460000000000000000,1722445200000
1722445200000,180.1800000000000000000000000000,180.3800000000000000000000000000,179.7500000000000000000000000000,180.3200000000000000000000000000,980.97000000,176598.190000000000000000,1722445500000
1722445500000,180.3200000000000000000000000000,180.8100000000000000000000000000,180.3200000000000000000000000000,180.5800000000000000000000000000,1293.06000000,233616.930000000000000000,1722445800000
1722445800000,180.5800000000000000000000000000,180.8900000000000000000000000000,180.5100000000000000000000000000,180.5100000000000000000000000000,361.23000000,65271.500000000000000000,1722446100000
1722446100000,180.5100000000000000000000000000,180.6400000000000000000000000000,180.2900000000000000000000000000,180.3600000000000000000000000000,2906.35000000,524300.450000000000000000,1722446400000
1722446400000,180.3600000000000000000000000000,181.0500000000000000000000000000,180.1000000000000000000000000000,181.0300000000000000000000000000,1026.06000000,185604.890000000000000000,1722446700000
1722446700000,181.0300000000000000000000000000,181.0800000000000000000000000000,180.7500000000000000000000000000,180.8000000000000000000000000000,189.08000000,34198.170000000000000000,1722447000000
1722447000000,180.8000000000000000000000000000,181.0800000000000000000000000000,180.5700000000000000000000000000,181.0800000000000000000000000000,385.93000000,69764.430000000000000000,1722447300000
1722447300000,181.0800000000000000000000000000,181.3700000000000000000000000000,181.0700000000000000000000000000,181.2000000000000000000000000000,88.28000000,16001.640000000000000000,1722447600000
1722447600000,181.2000000000000000000000000000,182.0000000000000000000000000000,181.2000000000000000000000000000,182.0000000000000000000000000000,280.86000000,51012.180000000000000000,1722447900000
