open_time,open,high,low,close,volume,amount,close_time
1690819200000,29247.9900000000000000000000000000,29265.0700000000000000000000000000,29221.8000000000000000000000000000,29265.0600000000000000000000000000,32.59089100,953203.160000000000000000,1690819500000
1690819500000,29265.0600000000000000000000000000,29265.0700000000000000000000000000,29192.0000000000000000000000000000,29223.7500000000000000000000000000,31.35196300,916608.800000000000000000,1690819800000
1690819800000,29223.7500000000000000000000000000,29228.9500000000000000000000000000,29196.2800000000000000000000000000,29207.5100000000000000000000000000,32.58239900,951503.270000000000000000,1690820100000
1690820100000,29207.5100000000000000000000000000,29241.6300000000000000000000000000,29179.4400000000000000000000000000,29238.0100000000000000000000000000,32.92414600,961892.480000000000000000,1690820400000
1690820400000,29238.0100000000000000000000000000,29260.4900000000000000000000000000,29220.0500000000000000000000000000,29260.4800000000000000000000000000,40.93065400,1196906.220000000000000000,1690820700000
1690820700000,29260.4800000000000000000000000000,29260.4900000000000000000000000000,29238.7200000000000000000000000000,29246.9900000000000000000000000000,20.05960500,586675.900000000000000000,1690821000000
1690821000000,29246.9900000000000000000000000000,29265.2600000000000000000000000000,29234.0500000000000000000000000000,29265.2600000000000000000000000000,31.94247300,934131.350000000000000000,1690821300000
1690821300000,29265.2600000000000000000000000000,29265.2700000000000000000000000000,29254.0000000000000000000000000000,29254.0000000000000000000000000000,20.54005100,600994.850000000000000000,1690821600000
1690821600000,29254.0000000000000000000000000000,29254.0100000000000000000000000000,29242.6600000000000000000000000000,29250.0000000000000000000000000000,13.99491900,409310.820000000000000000,1690821900000
1690821900000,29250.0000000000000000000000000000,29252.4500000000000000000000000000,29245.4500000000000000000000000000,29247.4000000000000000000000000000,19.57563600,572580.700000000000000000,1690822200000
1690822200000,29247.4000000000000000000000000000,29247.4000000000000000000000000000,29237.7300000000000000000000000000,29238.1000000000000000000000000000,19.70690000,576227.660000000000000000,1690822500000
1690822500000,29238.1000000000000000000000000000,29238.1000000000000000000000000000,29232.0200000000000000000000000000,29232.5000000000000000000000000000,10.11821500,295789.600000000000000000,1690822800000
1690822800000,29232.5000000000000000000000000000,29232.5000000000000000000000000000,29216.0000000000000000000000000000,29216.0000000000000000000000000000,16.69622800,487936.010000000000000000,1690823100000
1690823100000,29216.0000000000000000000000000000,29241.8600000000000000000000000000,29214.1600000000000000000000000000,29239.4000000000000000000000000000,18.41152600,538126.260000000000000000,1690823400000
1690823400000,29239.4000000000000000000000000000,29239.4000000000000000000000000000,29212.0000000000000000000000000000,29226.0100000000000000000000000000,18.24864000,533294.420000000000000000,1690823700000
1690823700000,29226.0100000000000000000000000000,29228.8700000000000000000000000000,29202.0000000000000000000000000000,29204.7200000000000000000000000000,23.04633300,673355.050000000000000000,1690824000000
1690824000000,29204.7200000000000000000000000000,29207.8000000000000000000000000000,29171.2500000000000000000000000000,29178.0000000000000000000000000000,32.57573600,951034.850000000000000000,1690824300000
1690824300000,29178.0000000000000000000000000000,29187.5800000000000000000000000000,29156.0000000000000000000000000000,29187.5800000000000000000000000000,20.03957700,584713.020000000000000000,1690824600000
1690824600000,29187.5800000000000000000000000000,29194.7200000000000000000000000000,29168.0100000000000000000000000000,29188.2200000000000000000000000000,20.95498400,611486.860000000000000000,1690824900000
1690824900000,29188.2200000000000000000000000000,29210.4200000000000000000000000000,29177.4000000000000000000000000000,29207.5000000000000000000000000000,23.41951500,683626.970000000000000000,1690825200000
1690825200000,29207.5000000000000000000000000000,29233.6400000000000000000000000000,29194.1800000000000000000000000000,29231.0800000000000000000000000000,26.77146500,782027.090000000000000000,1690825500000
1690825500000,29231.0800000000000000000000000000,29274.9900000000000000000000000000,29230.1100000000000000000000000000,29261.9900000000000000000000000000,34.31378700,1003625.050000000000000000,1690825800000
1690825800000,29261.9900000000000000000000000000,29270.0000000000000000000000000000,29234.9100000000000000000000000000,29236.0100000000000000000000000000,29.09016500,850861.960000000000000000,1690826100000
1690826100000,29236.0100000000000000000000000000,29236.0200000000000000000000000000,29209.0900000000000000000000000000,29216.0000000000000000000000000000,17.40843300,508638.880000000000000000,1690826400000
1690826400000,29216.0000000000000000000000000000,29218.0000000000000000000000000000,29202.0000000000000000000000000000,29202.0100000000000000000000000000,19.80889400,578576.540000000000000000,1690826700000
1690826700000,29202.0100000000000000000000000000,29218.7600000000000000000000000000,29198.2700000000000000000000000000,29215.7300000000000000000000000000,20.40336800,595933.360000000000000000,1690827000000
1690827000000,29215.7300000000000000000000000000,29215.7400000000000000000000000000,29206.9600000000000000000000000000,29207.9900000000000000000000000000,9.05572100,264519.980000000000000000,1690827300000
1690827300000,29207.9900000000000000000000000000,29210.0700000000000000000000000000,29202.2000000000000000000000000000,29202.2000000000000000000000000000,8.65677900,252818.270000000000000000,1690827600000
1690827600000,29202.2000000000000000000000000000,29202.2000000000000000000000000000,29150.0000000000000000000000000000,29176.0100000000000000000000000000,36.13618900,1054110.690000000000000000,1690827900000
1690827900000,29176.0100000000000000000000000000,29209.2900000000000000000000000000,29160.0000000000000000000000000000,29206.0000000000000000000000000000,31.17967400,909901.960000000000000000,1690828200000
1690828200000,29206.0000000000000000000000000000,29210.0000000000000000000000000000,29200.8600000000000000000000000000,29209.9900000000000000000000000000,17.97294800,524934.200000000000000000,1690828500000
1690828500000,29209.9900000000000000000000000000,29213.4700000000000000000000000000,29204.0000000000000000000000000000,29208.8100000000000000000000000000,18.51132000,540729.620000000000000000,1690828800000
1690828800000,29208.8100000000000000000000000000,29208.8100000000000000000000000000,29194.5800000000000000000000000000,29194.6800000000000000000000000000,14.04904600,410278.990000000000000000,1690829100000
1690829100000,29194.6800000000000000000000000000,29205.7400000000000000000000000000,29183.3700000000000000000000000000,29205.7300000000000000000000000000,13.26346100,387190.350000000000000000,1690829400000
