open_time,open,high,low,close,volume,amount,close_time
1735660800000,198.4400000000000000000000000000,198.7000000000000000000000000000,197.9200000000000000000000000000,197.9200000000000000000000000000,1779.26000000,352887.240000000000000000,1735661100000
1735661100000,197.9200000000000000000000000000,198.2900000000000000000000000000,197.8400000000000000000000000000,197.9700000000000000000000000000,2147.62000000,425340.720000000000000000,1735661400000
1735661400000,197.9700000000000000000000000000,198.3200000000000000000000000000,197.9500000000000000000000000000,198.2300000000000000000000000000,1310.74000000,259625.460000000000000000,1735661700000
1735661700000,198.2300000000000000000000000000,198.7400000000000000000000000000,198.1300000000000000000000000000,198.3300000000000000000000000000,3420.30000000,678563.090000000000000000,1735662000000
1735662000000,198.3300000000000000000000000000,198.9700000000000000000000000000,198.3200000000000000000000000000,198.9100000000000000000000000000,3343.22000000,664372.230000000000000000,1735662300000
1735662300000,198.9100000000000000000000000000,198.9600000000000000000000000000,198.4600000000000000000000000000,198.4800000000000000000000000000,2349.37000000,466821.860000000000000000,1735662600000
1735662600000,198.4800000000000000000000000000,198.5800000000000000000000000000,197.5600000000000000000000000000,198.0200000000000000000000000000,3340.88000000,661382.880000000000000000,1735662900000
1735662900000,198.0200000000000000000000000000,198.4600000000000000000000000000,197.9100000000000000000000000000,198.0600000000000000000000000000,1964.99000000,389285.730000000000000000,1735663200000
1735663200000,198.0600000000000000000000000000,198.6600000000000000000000000000,197.9400000000000000000000000000,198.6100000000000000000000000000,1785.19000000,354030.700000000000000000,1735663500000
1735663500000,198.6100000000000000000000000000,199.1600000000000000000000000000,198.5800000000000000000000000000,198.9400000000000000000000000000,2187.68000000,435263.310000000000000000,1735663800000
1735663800000,198.9400000000000000000000000000,199.2000000000000000000000000000,198.9000000000000000000000000000,199.0200000000000000000000000000,3843.53000000,764943.590000000000000000,1735664100000
1735664100000,199.0200000000000000000000000000,199.0600000000000000000000000000,198.7700000000000000000000000000,198.9800000000000000000000000000,1026.35000000,204175.360000000000000000,1735664400000
1735664400000,198.9800000000000000000000000000,198.9800000000000000000000000000,198.2000000000000000000000000000,198.5000000000000000000000000000,1226.00000000,243347.520000000000000000,1735664700000
1735664700000,198.5000000000000000000000000000,199.2600000000000000000000000000,198.2300000000000000000000000000,199.2200000000000000000000000000,1611.14000000,320049.500000000000000000,1735665000000
1735665000000,199.2200000000000000000000000000,199.2600000000000000000000000000,198.3700000000000000000000000000,198.4100000000000000000000000000,2025.31000000,402751.140000000000000000,1735665300000
1735665300000,198.4100000000000000000000000000,198.4500000000000000000000000000,197.8400000000000000000000000000,198.0900000000000000000000000000,1587.71000000,314478.730000000000000000,1735665600000
1735665600000,198.0900000000000000000000000000,198.2400000000000000000000000000,197.4400000000000000000000000000,197.4600000000000000000000000000,2064.39000000,408052.420000000000000000,1735665900000
1735665900000,197.4600000000000000000000000000,197.8700000000000000000000000000,197.4400000000000000000000000000,197.5300000000000000000000000000,1427.43000000,282173.010000000000000000,1735666200000
1735666200000,197.5300000000000000000000000000,197.6700000000000000000000000000,196.6400000000000000000000000000,196.8000000000000000000000000000,2640.46000000,520245.980000000000000000,1735666500000
1735666500000,196.8000000000000000000000000000,196.8500000000000000000000000000,194.2100000000000000000000000000,194.5300000000000000000000000000,8120.79000000,1586093.240000000000000000,1735666800000
1735666800000,194.5300000000000000000000000000,196.0600000000000000000000000000,194.2100000000000000000000000000,195.1700000000000000000000000000,5546.76000000,1081609.760000000000000000,1735667100000
1735667100000,195.1700000000000000000000000000,195.4500000000000000000000000000,194.5000000000000000000000000000,194.8000000000000000000000000000,2335.11000000,455125.830000000000000000,1735667400000
1735667400000,194.8000000000000000000000000000,195.8000000000000000000000000000,194.7800000000000000000000000000,195.7900000000000000000000000000,2257.36000000,440920.590000000000000000,1735667700000
1735667700000,195.7900000000000000000000000000,196.2000000000000000000000000000,195.7100000000000000000000000000,196.1100000000000000000000000000,2242.64000000,439408.590000000000000000,1735668000000
1735668000000,196.1100000000000000000000000000,196.5200000000000000000000000000,195.8000000000000000000000000000,196.3600000000000000000000000000,1360.56000000,266923.340000000000000000,1735668300000
1735668300000,196.3600000000000000000000000000,196.6600000000000000000000000000,196.1100000000000000000000000000,196.5500000000000000000000000000,1914.98000000,376071.810000000000000000,1735668600000
1735668600000,196.5500000000000000000000000000,196.5900000000000000000000000000,196.0900000000000000000000000000,196.2700000000000000000000000000,819.24000000,160811.330000000000000000,1735668900000
1735668900000,196.2700000000000000000000000000,196.3100000000000000000000000000,195.8200000000000000000000000000,196.0600000000000000000000000000,1044.61000000,204785.170000000000000000,1735669200000
1735669200000,196.0600000000000000000000000000,196.1300000000000000000000000000,195.3400000000000000000000000000,195.4200000000000000000000000000,4005.58000000,783889.150000000000000000,1735669500000
1735669500000,195.4200000000000000000000000000,195.6100000000000000000000000000,195.1700000000000000000000000000,195.3800000000000000000000000000,994.12000000,194245.940000000000000000,1735669800000
1735669800000,195.3800000000000000000000000000,195.9600000000000000000000000000,195.3400000000000000000000000000,195.5600000000000000000000000000,1230.83000000,240913.460000000000000000,1735670100000
1735670100000,195.5600000000000000000000000000,195.6700000000000000000000000000,195.0000000000000000000000000000,195.3200000000000000000000000000,1092.47000000,213373.520000000000000000,1735670400000
1735670400000,195.3200000000000000000000000000,195.5200000000000000000000000000,194.7800000000000000000000000000,194.9900000000000000000000000000,737.58000000,143885.400000000000000000,1735670700000
1735670700000,194.9900000000000000000000000000,195.3300000000000000000000000000,194.7800000000000000000000000000,195.1600000000000000000000000000,1411.36000000,275295.830000000000000000,1735671000000
1735671000000,195.1600000000000000000000000000,195.3700000000000000000000000000,194.5600000000000000000000000000,194.7000000000000000000000000000,2386.70000000,465066.660000000000000000,1735671300000
1735671300000,194.7000000000000000000000000000,194.7800000000000000000000000000,194.4800000000000000000000000000,194.6700000000000000000000000000,661.66000000,128779.070000000000000000,1735671600000
1735671600000,194.6700000000000000000000000000,194.8800000000000000000000000000,194.5300000000000000000000000000,194.5300000000000000000000000000,984.39000000,191675.150000000000000000,1735671900000
