open_time,open,high,low,close,volume,amount,close_time
1751299200000,2474.7500000000000000000000000000,2476.3500000000000000000000000000,2469.3400000000000000000000000000,2469.3500000000000000000000000000,738.77815000,1827050.130000000000000000,1751299500000
1751299500000,2469.3500000000000000000000000000,2476.4500000000000000000000000000,2468.6600000000000000000000000000,2476.4500000000000000000000000000,435.34381000,1075652.720000000000000000,1751299800000
1751299800000,2476.4500000000000000000000000000,2481.9200000000000000000000000000,2476.3600000000000000000000000000,2477.3900000000000000000000000000,785.10441000,1946386.670000000000000000,1751300100000
1751300100000,2477.3900000000000000000000000000,2478.4400000000000000000000000000,2469.5700000000000000000000000000,2470.9800000000000000000000000000,536.96462000,1328695.710000000000000000,1751300400000
1751300400000,2470.9800000000000000000000000000,2471.1500000000000000000000000000,2465.2700000000000000000000000000,2466.7500000000000000000000000000,1077.14939000,2658062.650000000000000000,1751300700000
1751300700000,2466.7500000000000000000000000000,2470.0200000000000000000000000000,2462.0000000000000000000000000000,2464.0000000000000000000000000000,1253.91490000,3092875.420000000000000000,1751301000000
1751301000000,2464.0000000000000000000000000000,2469.8500000000000000000000000000,2462.9400000000000000000000000000,2465.9600000000000000000000000000,478.82888000,1181226.890000000000000000,1751301300000
1751301300000,2465.9600000000000000000000000000,2470.6400000000000000000000000000,2465.7900000000000000000000000000,2467.1500000000000000000000000000,428.31828000,1056902.860000000000000000,1751301600000
1751301600000,2467.1500000000000000000000000000,2473.6900000000000000000000000000,2467.1400000000000000000000000000,2472.6900000000000000000000000000,345.64294000,854340.160000000000000000,1751301900000
1751301900000,2472.6900000000000000000000000000,2477.3500000000000000000000000000,2471.9800000000000000000000000000,2472.1500000000000000000000000000,495.95026000,1227022.490000000000000000,1751302200000
1751302200000,2472.1500000000000000000000000000,2474.6700000000000000000000000000,2468.9300000000000000000000000000,2474.6600000000000000000000000000,243.72911000,602281.720000000000000000,1751302500000
1751302500000,2474.6600000000000000000000000000,2477.5500000000000000000000000000,2474.2200000000000000000000000000,2475.3700000000000000000000000000,571.82774000,1416107.230000000000000000,1751302800000
1751302800000,2475.3700000000000000000000000000,2477.0000000000000000000000000000,2475.1600000000000000000000000000,2477.0000000000000000000000000000,189.38875000,468928.300000000000000000,1751303100000
1751303100000,2477.0000000000000000000000000000,2477.1600000000000000000000000000,2473.7900000000000000000000000000,2475.9800000000000000000000000000,233.59086000,578172.110000000000000000,1751303400000
1751303400000,2475.9800000000000000000000000000,2485.8300000000000000000000000000,2473.8600000000000000000000000000,2483.7000000000000000000000000000,643.11795000,1594301.260000000000000000,1751303700000
1751303700000,2483.7000000000000000000000000000,2483.7700000000000000000000000000,2477.8600000000000000000000000000,2479.4300000000000000000000000000,374.67503000,929390.310000000000000000,1751304000000
1751304000000,2479.4300000000000000000000000000,2481.0500000000000000000000000000,2476.3500000000000000000000000000,2480.3800000000000000000000000000,245.62509000,608899.280000000000000000,1751304300000
1751304300000,2480.3800000000000000000000000000,2484.8200000000000000000000000000,2480.3800000000000000000000000000,2481.0100000000000000000000000000,491.12552000,1219143.910000000000000000,1751304600000
1751304600000,2481.0100000000000000000000000000,2482.7400000000000000000000000000,2477.4700000000000000000000000000,2478.8900000000000000000000000000,305.44790000,757390.260000000000000000,1751304900000
1751304900000,2478.8900000000000000000000000000,2480.5000000000000000000000000000,2476.7800000000000000000000000000,2479.7000000000000000000000000000,153.20330000,379732.000000000000000000,1751305200000
1751305200000,2479.7000000000000000000000000000,2489.2200000000000000000000000000,2479.5700000000000000000000000000,2485.3300000000000000000000000000,605.90160000,1505796.750000000000000000,1751305500000
1751305500000,2485.3300000000000000000000000000,2487.4200000000000000000000000000,2481.7000000000000000000000000000,2485.4500000000000000000000000000,287.00027000,713209.780000000000000000,1751305800000
1751305800000,2485.4500000000000000000000000000,2486.9900000000000000000000000000,2481.3600000000000000000000000000,2482.4700000000000000000000000000,247.23951000,614050.440000000000000000,1751306100000
1751306100000,2482.4700000000000000000000000000,2497.1900000000000000000000000000,2482.4600000000000000000000000000,2487.6300000000000000000000000000,957.34283000,2383738.790000000000000000,1751306400000
1751306400000,2487.6300000000000000000000000000,2495.6900000000000000000000000000,2487.6100000000000000000000000000,2495.6900000000000000000000000000,407.40042000,1014982.970000000000000000,1751306700000
1751306700000,2495.6900000000000000000000000000,2495.8600000000000000000000000000,2486.8100000000000000000000000000,2486.8300000000000000000000000000,477.76935000,1190408.130000000000000000,1751307000000
1751307000000,2486.8300000000000000000000000000,2486.8300000000000000000000000000,2482.8400000000000000000000000000,2483.7700000000000000000000000000,313.78390000,779582.020000000000000000,1751307300000
1751307300000,2483.7700000000000000000000000000,2492.0400000000000000000000000000,2483.7600000000000000000000000000,2491.4500000000000000000000000000,479.55721000,1193220.310000000000000000,1751307600000
1751307600000,2491.4500000000000000000000000000,2499.0000000000000000000000000000,2490.2400000000000000000000000000,2491.3600000000000000000000000000,610.50535000,1522994.810000000000000000,1751307900000
1751307900000,2491.3600000000000000000000000000,2493.5000000000000000000000000000,2490.2800000000000000000000000000,2491.9200000000000000000000000000,632.50246000,1576252.800000000000000000,1751308200000
1751308200000,2491.9200000000000000000000000000,2492.4100000000000000000000000000,2479.7000000000000000000000000000,2481.8800000000000000000000000000,633.14419000,1572983.050000000000000000,1751308500000
1751308500000,2481.8800000000000000000000000000,2485.8100000000000000000000000000,2480.9200000000000000000000000000,2483.3000000000000000000000000000,295.79985000,734566.040000000000000000,1751308800000
1751308800000,2483.3000000000000000000000000000,2484.7400000000000000000000000000,2479.5600000000000000000000000000,2483.0500000000000000000000000000,276.46072000,686410.660000000000000000,1751309100000
1751309100000,2483.0500000000000000000000000000,2489.2200000000000000000000000000,2482.9600000000000000000000000000,2485.8700000000000000000000000000,287.12475000,714091.540000000000000000,1751309400000
1751309400000,2485.8700000000000000000000000000,2488.3600000000000000000000000000,2484.6400000000000000000000000000,2485.0900000000000000000000000000,195.69786000,486586.360000000000000000,1751309700000
1751309700000,2485.0900000000000000000000000000,2487.4800000000000000000000000000,2485.0900000000000000000000000000,2485.8200000000000000000000000000,271.39255000,674708.530000000000000000,1751310000000
1751310000000,2485.8200000000000000000000000000,2495.2600000000000000000000000000,2484.8200000000000000000000000000,2494.1200000000000000000000000000,571.71008000,1423163.990000000000000000,1751310300000
1751310300000,2494.1200000000000000000000000000,2495.0300000000000000000000000000,2489.2400000000000000000000000000,2493.9900000000000000000000000000,254.26034000,633725.310000000000000000,1751310600000
1751310600000,2493.9900000000000000000000000000,2496.6700000000000000000000000000,2493.6900000000000000000000000000,2496.0400000000000000000000000000,258.85689000,645876.770000000000000000,1751310900000
1751310900000,2496.0400000000000000000000000000,2502.0000000000000000000000000000,2495.1200000000000000000000000000,2496.5800000000000000000000000000,514.36103000,1284815.100000000000000000,1751311200000
1751311200000,2496.5800000000000000000000000000,2509.9000000000000000000000000000,2496.0000000000000000000000000000,2509.3800000000000000000000000000,919.57674000,2304245.870000000000000000,1751311500000
1751311500000,2509.3800000000000000000000000000,2517.7500000000000000000000000000,2508.0400000000000000000000000000,2509.7100000000000000000000000000,1540.11089000,3870437.560000000000000000,1751311800000
