open_time,open,high,low,close,volume,amount,close_time
1690819200000,1857.3700000000000000000000000000,1857.8800000000000000000000000000,1855.4800000000000000000000000000,1857.8800000000000000000000000000,171.09009000,317713.620000000000000000,1690819500000
1690819500000,1857.8800000000000000000000000000,1857.8800000000000000000000000000,1855.0000000000000000000000000000,1856.0000000000000000000000000000,152.47701000,283126.410000000000000000,1690819800000
1690819800000,1856.0000000000000000000000000000,1857.4400000000000000000000000000,1854.8100000000000000000000000000,1857.4300000000000000000000000000,98.53579000,182849.630000000000000000,1690820100000
1690820100000,1857.4300000000000000000000000000,1859.7400000000000000000000000000,1856.2400000000000000000000000000,1859.4500000000000000000000000000,114.37450000,212496.090000000000000000,1690820400000
1690820400000,1859.4500000000000000000000000000,1860.1400000000000000000000000000,1858.4200000000000000000000000000,1860.0300000000000000000000000000,81.17279000,150921.920000000000000000,1690820700000
1690820700000,1860.0300000000000000000000000000,1860.3600000000000000000000000000,1859.3500000000000000000000000000,1860.2300000000000000000000000000,155.74093000,289606.190000000000000000,1690821000000
1690821000000,1860.2300000000000000000000000000,1860.7800000000000000000000000000,1859.6100000000000000000000000000,1860.7700000000000000000000000000,102.78790000,191190.160000000000000000,1690821300000
1690821300000,1860.7700000000000000000000000000,1861.0000000000000000000000000000,1860.5300000000000000000000000000,1860.5400000000000000000000000000,92.73741000,172566.980000000000000000,1690821600000
1690821600000,1860.5400000000000000000000000000,1860.9500000000000000000000000000,1860.4000000000000000000000000000,1860.9400000000000000000000000000,33.76605000,62822.750000000000000000,1690821900000
1690821900000,1860.9400000000000000000000000000,1861.4800000000000000000000000000,1860.9400000000000000000000000000,1861.2100000000000000000000000000,58.23260000,108385.770000000000000000,1690822200000
1690822200000,1861.2100000000000000000000000000,1861.2100000000000000000000000000,1861.0000000000000000000000000000,1861.1500000000000000000000000000,22.93156000,42676.470000000000000000,1690822500000
1690822500000,1861.1500000000000000000000000000,1861.1500000000000000000000000000,1859.8700000000000000000000000000,1859.8800000000000000000000000000,67.43047000,125424.050000000000000000,1690822800000
1690822800000,1859.8800000000000000000000000000,1859.8800000000000000000000000000,1859.2700000000000000000000000000,1859.7500000000000000000000000000,101.73145000,189186.820000000000000000,1690823100000
1690823100000,1859.7500000000000000000000000000,1860.3700000000000000000000000000,1859.5100000000000000000000000000,1860.3600000000000000000000000000,68.31962000,127059.290000000000000000,1690823400000
1690823400000,1860.3600000000000000000000000000,1860.3600000000000000000000000000,1859.4100000000000000000000000000,1859.4700000000000000000000000000,106.58051000,198200.460000000000000000,1690823700000
1690823700000,1859.4700000000000000000000000000,1859.7400000000000000000000000000,1858.4400000000000000000000000000,1858.5300000000000000000000000000,54.55924000,101423.040000000000000000,1690824000000
1690824000000,1858.5300000000000000000000000000,1858.6700000000000000000000000000,1857.4100000000000000000000000000,1857.5900000000000000000000000000,74.94543000,139247.470000000000000000,1690824300000
1690824300000,1857.5900000000000000000000000000,1857.5900000000000000000000000000,1856.0400000000000000000000000000,1857.3100000000000000000000000000,228.25255000,423798.910000000000000000,1690824600000
1690824600000,1857.3100000000000000000000000000,1857.9600000000000000000000000000,1856.8000000000000000000000000000,1857.6200000000000000000000000000,98.71195000,183349.000000000000000000,1690824900000
